invoice_vat_guest,"To access the VAT invoice for your reservation:
Go to Trips and choose your trip (you’ll need to log in to your account on a desktop computer or browser)
Click Your home reservation. If you’re already on your trip, you may need to click your check-in date
Click or tap Get receipt link
If you have more than one payment, on the Payment Details page, click Go to VAT invoice
Alternatively from the PDF receipt, you can click Go to Payment Details to view VAT invoice. 

You can also get your VAT invoice through your booking confirmation email by selecting Payment details and clicking or tapping Get receipt to find the option to go to your VAT invoice.

A link to the VAT invoice is also available in your email receipt, under the Airbnb service fee.

For reservation details, reference your billing receipt. If you believe you need additional documentation for travel, we encourage you to communicate with your Host before booking to see if they’re able to assist you."
invoice_add_info,"Once a receipt has been issued, you can’t make additions or edits to it. Your billing receipt is based on the information you provide at the time of booking.

You can, however, make changes to your itinerary after you’ve booked. This includes adding information like:

Guest names and number (editable until your reservation ends)
Business or billing addresses (editable at any time)
Passport numbers
Date of birth
Guest names
Tax identification numbers"
receipt_find,"Go to Trips and select the trip you’d like a receipt for
Click Show more trip plans
In Show details, click Get receipts
Choose a payment and click Get receipt"
concur_triplink,"Link your accounts
To link your Airbnb and Concur TripLink accounts:

Go to Airbnb in the Concur App Center, and click Connect
Log in to your existing Airbnb account or, if you don’t already have an account, create a new one
Once your accounts are linked, you can have the receipt for any Airbnb reservation appear in your Concur account by marking the box next to Send this booking to Concur on the reservation request checkout page.

"
concur_triplink_unlink,"You'll need to unlink your accounts by logging in to your account using a browser (not using the Airbnb app).

To unlink your Airbnb and Concur TripLink accounts:

Go to Account
Select Settings
Under Unlink From Concur, click Unlink"
eGUI,"A Taiwan Electronic Government Uniform Invoice (eGUI) is provided whenever Taiwan VAT is assessed on Airbnb service fees or on the accommodation price plus any fees for other items, such as cleaning and extra guests.

Airbnb collects VAT on the guest service fee from guests who reside in Taiwan. Airbnb also collects VAT on the full accommodation price plus any fees for other items, like cleaning fees or fees for extra guests, if applicable, from all guests staying in Taiwanese listings.

An eGUI is finalized and issued when a reservation is accepted, and includes your information (name and email address) as you entered it for your Airbnb account. Airbnb is not able to modify an eGUI after it's been issued.

Guests
To access the eGUI for your reservation, a notification will be sent to the email address associated with your Airbnb account indicating the eGUI is ready for download at the Taiwan Ministry of Finance e-Invoice Platform. You’ll also receive an email notification when a booking has been accepted, altered, and/or cancelled and Taiwan VAT applies. Accessing the eGUI on the e-Invoice Platform for your reservation is optional.

For reservation details, please check your billing receipt. If you believe you need additional documentation for travel, we encourage you to communicate with your host before booking to see if they're able to assist you."
receipt_brazil,"For Hosts
You can access your individual receipts for each booking.

To access a booking receipt:

Go to the Today tab and click Show all to access your Reservation (you will need to access your account on a computer or browser)
Click Details on the reservation you want
Click Print to view and print the details of a reservation
To access your bulk booking receipts:

Go to Menu and select Transaction History (you will need to access your account on a computer or browser)
Click Export to CSV to download the file
For guests
To access your booking receipt:

Go to Trips and choose your trip (you will need to access your account on a computer or browser).
Click Your Accommodation Booking. If you are already on your trip, you may need to click on the check-in date.
Click Get Receipt.
You can also receive your receipt via your booking confirmation email by selecting Payment Information and clicking or tapping Get Receipt.

A link to the receipt is also available in the email receipt, under the Airbnb service fee.

To learn more about the reservation, review the billing receipt. If you believe you need additional documentation to travel, we recommend that you communicate with your Host before confirming your reservation to see if they can help."
invoice_brazil,"When closing an operation through Airbnb, the system will automatically generate a receipt, which is accessible in your profile on the Airbnb platform. This receipt has no effect for tax purposes, but you can use it to prove your reservation and payment.

Airbnb will only issue an invoice for the Airbnb service fees (NFS-e) in accordance with the legislation in force and under the terms of the Special Regime Authorization - SEI no 6017.2021/0025032-5 published by the municipality of São Paulo.

Attention: Airbnb will not issue any invoice regarding the total value of the accommodation."
vat_how,"Value Added Tax (VAT) is a tax assessed on the supply of goods and services. In certain countries, such tax may be referred to as Goods and Services Tax (GST), service tax, or consumption tax (collectively referred to as “VAT” in this article). 

Depending on your country of residence or location of listing, Airbnb is required to apply VAT to Airbnb service fees on your reservation in countries that tax electronically supplied services. 

VAT is charged on the guest service fee for a reservation. If you change your reservation, VAT adjusts to reflect any change in the service fee.

VAT is charged on the host service fee for a reservation. If a reservation is changed, VAT adjusts to reflect any change in the service fee.

Depending on your country of residence or location of your listing, you may need to assess VAT (or other taxes such as occupancy taxes) on the accommodation and/or experience services you provide to guests. Learn more about how taxes work for hosts.

We encourage you to consult your tax advisor if you need assistance assessing VAT on the services you provide."
vat_add,"Within the EU
You can add your VAT ID number whether you’re a Host operating as a business or a guest paying with an employer’s payment method.

When your VAT ID number is successfully verified by the European Commission through the VAT Information Exchange System (VIES), you won’t be charged VAT on our service fees. It will be your responsibility to self-assess whether you need to pay VAT for the use of our services.

Outside the EU
The VAT ID number may be known under a different name based on your place of registration:

Australia - ABN, ACN
Belarus - ???
Canary Islands - IGIC
Colombia - VAT
Iceland - VSK/VASK
Indonesia – NPWP
Japan - JCT
New Zealand - GST
Norway - VAT
Saudi Arabia - TRN
Serbia - PIB
Singapore - GST / UEN / NRIC
South Korea - BRN
Switzerland - VAT
Taiwan - VAT
Thailand – TIN
Turkey - VAT
United Arab Emirates - TRN
As within the EU, it will be your responsibility to self-assess whether you need to pay VAT for the use of our services, and you want to consider updating your pricing.

In Switzerland, Japan, and Indonesia, the presence of a VAT ID will not exempt you from VAT charges applied to service fees based on local law.

To add your VAT ID number

Go to Account > Payments & payouts > Taxes
Click Add VAT ID Number
Enter your VAT ID number verification information
Click Add

If your VAT ID number isn’t successfully verified by the European Commission, you may want to try re-entering it. Airbnb isn’t able to associate a VAT ID number with your account without this verification, and we can’t troubleshoot problems. For a list of correct formats for VAT ID numbers by member state and additional information, please see the European Commission's VIES FAQ.

If your VAT ID number can’t be verified and you determine you need to self-assess VAT on our service fees, we encourage you to consult a tax advisor for assistance."
vat_tax_exemption,"Some municipalities exempt travelers from the tourism tax or allow for a reduction in the amount based on their circumstances. Examples include children, residents of the municipality, or travelers visiting a relative in the hospital. Here’s more detail on a few popular destinations:

France
Germany
Italy
Lithuania
Portugal
Switzerland
To find out if you qualify for a refund or a reduction, visit the municipality’s tourist tax webpage or contact its tax or treasury office."
tax_service_provider,"If you’re a photographer, translator, or other service provider paid through your Airbnb account, be sure to complete your taxpayer information so we can process your payouts.

In the USA
US persons may fill out a Form W-9. In January, if you’ve submitted a Form W-9 and earned $600 or more during the previous year, we’ll provide you with a Form 1099-MISC showing your earnings under “Box 7 – Nonemployee compensation.” Corporate service providers will not receive a tax form.

Outside the USA
Non-US persons?may submit a Form W-8 to certify that their earnings are not subject to US tax.

If you’re unsure which form to submit, consult a tax professional for help. Find more information about US federal tax."
account_create,"Creating an Airbnb account is free and easy. Just go to airbnb.com and click Sign Up, or download our mobile app and follow the instructions.

You can sign up using any of the following:

Email address
Phone number
Facebook or Google account
Apple ID
After you sign up, we’ll need a bit more info before you’ll be able to book a trip, so be sure to complete your account setup."
browser_best,"For the best experience using the Airbnb site, we suggest using the most up-to-date version of Google Chrome, Mozilla Firefox, Microsoft Edge, or Opera.

Browser developers frequently make improvements to provide you with a faster, more secure online experience. Newer browsers also support a wider range of designs and features than older browsers.

Many features of the Airbnb website don't work with an outdated or unsupported browser—and we often can't provide technical support in this case."
account_signin_apple,"Sign in with Apple allows you to use Face ID or Touch ID instead of a password on Airbnb. Returning users can log into their accounts with one-click.

Sign in with Apple is currently available only for creating new Airbnb accounts. If you already have an Airbnb account, please log into your account as you normally would.

You can also use Sign in with Apple with a web browser or Android phone when creating a new account. Check out Apple’s support page for how to do this on other platforms.

If you used an email address to sign up
From a web browser or Android device, click Log in and then Forgot password?
Enter the email address associated with your Apple ID and click Send reset link.
Follow the instructions in your email to set an Airbnb password on your account.
You can now use your Apple ID email address and your Airbnb password to log into your account. You can still use one-click Sign in with Apple on iOS devices.

If you used an Apple forwarding email address to sign up, please review Apple’s support page for how to do this. "
account_signin_apple_deactivate,"
On your iOS device, go to Settings and click on your name (the first menu item).
Click on Password & Security and then Apps Using Your Apple ID.
Click on Airbnb and then on Stop Using Apple ID.
Confirm your selection by clicking Stop Using a second time.
Please note that this does not delete your Airbnb account but just de-couples your Apple ID from your Airbnb account."
account_china,"Airbnb operates our business in the People's Republic of China (which for these purposes, excludes Hong Kong, Macau, and Taiwan) (“China”) through Airbnb Internet (Beijing) Co., Ltd. (“Airbnb China”).

If you reside in China:

Under our Terms of Service, you'll contract with Airbnb China, except when booking a Host Service or creating a Listing outside of China—for those transactions, you'll contract with Airbnb Ireland.
Under our Payments Terms of Service, you’ll contract with Airbnb China except:
when you book a Host Service outside of China; or
when you create a Listing located outside of China; or
you book a Listing in China with a Host who is not a resident of China,
in which case, you are contracting with Airbnb Payments UK Ltd for that transaction.
Under our Privacy Policy, when you contract with Airbnb China, your information will be transferred to, stored, used, and processed by Airbnb China in accordance with Chinese laws and regulations, including privacy and information disclosure laws. 
Like hotels and all businesses operating in China, Airbnb China has to comply with these local laws and regulations. Chinese government agencies require Airbnb China to disclose host and listing information relating to China listings, and guest booking and check-in information relating to reservations in China. Similar to other hospitality companies that do business in China, Airbnb China will disclose your information to Chinese government agencies without further notice to you.

If you don’t reside in China, please update the Where You Live section of your profile of your account settings."
account_fb_google,"Depending on your privacy settings, connecting your Facebook or Google account to Airbnb allows you to see how you're connected to others on those accounts, either directly or through mutual friends. Your social accounts will also highlight your Airbnb activity, which may include your username, profile photo, and recent locations you visited, to your friends on your social accounts who are also on Airbnb.

Go to Account
Click Login & security
Go to Social accounts, select Connect next to each account and follow the instructions
To disconnect, follow the steps and select Disconnect next to each account you want to turn off.

When you turn a Facebook or Google account off, your Airbnb account remains connected to that account. However, your Airbnb activity won't be shared with that account’s friends on Airbnb.

Your public Airbnb activity, such as wishlists you've created or reviews you've written, will still be shown to other people on Airbnb.

If you've enabled a Facebook or Google account but don't see any connections, it might be that your friends from that account aren't active yet on Airbnb. "
account_chg_password,"Go to Account > Login & security
Next to Password, click Update
Enter your current password
Enter and confirm your new password
Click Update password"
account_reset_password,"Go to the reset password page
Enter the email address you use for Airbnb
Click Send reset link
You'll be emailed a link to reset your password.

If you’ve requested the reset link more than once, make sure you're using the right email address. You may also need to disable your email service’s link preview (EX: Outlook) or mail-scanner feature, which could cause the link to expire before you open it. If you created an Airbnb account by connecting to Facebook, Google, Apple, or using your phone number, you weren’t required to create a password. But you also have the option to log in directly by creating a password. Here’s how:

Log out of your Airbnb account
Follow the steps above to reset your password"
account_edit,"Just click or tap your profile picture and go to Account, you’ll find:

Personal info: Provide personal details and how we can reach you
Login and security: Update your password and secure your account
Payments and payouts: Review payments, payouts, coupons, gift cards, and taxes
Notifications: Choose notification preferences and how you want to be contacted
Privacy and sharing: Control connected apps, what you share, and who sees it
Global preferences: Set your default language, currency, and time zone
Travel for work: Add a work email for business trip benefits
Professional hosting tools: Perfect if you manage several properties
Invite friends: It’s more fun when everyone travels."
account_merge,"For one reason or another, you might have more than one Airbnb account. Unfortunately, there’s no way to merge or move information or bookings between them. 

Our advice? Choose the one you’d like to use going forward and deactivate or delete the other one. Any pending reservations on that account will be canceled, so be sure to wait until they’re complete before deleting it. "
account_chg_email,"Go to Account > Personal info
Next to Email address, click Edit
Make your changes and then click Save
If you’re getting a notification that your email address is already in use but you can’t remember your password, try resetting it."
account_chg_phone,"Go to Account > Personal info
Next to Phone number, click Edit 
Make your changes and then click Save"
contact_emergency,"Go to Account > Personal info
Next to Emergency contact, click Edit
Click Add a new emergency contact
Enter your emergency contacts details, and click Save
You can add additional contacts, or remove an existing contact by following the steps above. Just click Remove or Add a new emergency contact."
language_change,"Click your Profile photo > Account > Global preferences
Next to Preferred language, click Edit
Select your preferred language
Click Save"
profile_location,"Click your profile photo > Account
Go to Profile and click Edit
Add or change your Location
Click Save"
account_deactivate,"We’d hate to see you go, but if you’ve decided to leave Airbnb, you have a couple of options. You can temporarily deactivate your account, which allows you to reactivate it later, or you can permanently delete it.

To submit a request for either one, visit https://www.airbnb.com/account-settings/privacy-and-sharing from a web browser (not the Airbnb app)."
account_host_close,"We depend on our hosts to consistently meet our hospitality standards and rely on our guests to let us know when something isn’t as expected. That’s why we reviewed your ratings and reviews before deciding to close your account. In general, we decide to close an account if the host:

Has had their listings repeatedly suspended
Has overall ratings that are below 99% of all other ratings on Airbnb
Has violated of our Terms of Service

You can still host guests that are scheduled to arrive within 7 days of your host account being closed. For reservations scheduled past those 7 days, we’ll find another place for those guests to stay and cancel the reservations they made with you. If we cancel the reservation, you won’t be compensated for it.

Because we carefully looked at the reviews and ratings in your host account before we closed it, we do not frequently reverse this decision. However, if you feel that closing your account was a mistake, you can appeal it by using this form.

We'll consider your appeal only if:

You've received only positive guest feedback
There were extenuating circumstances
Your account has been inaccurately linked to a previously closed account
We won't accept appeals that claim:

The issue only happened once as we don't close host accounts based on a single negative review
The reviews were unfair—read more about Airbnb's Review Policy"
account_work_email,"Business travelers can use their regular Airbnb accounts to book business travel—all you need to do is link your work email address to your Airbnb account so we can confirm that you work for your company.

If you need to switch the account your work email is linked to, or if you no longer want your accounts to be linked, follow the steps below to unlink (or relink) your work email address from your personal Airbnb account:

Go to Edit Profile on airbnb.com
Scroll down to Work Travel
Click the X to unlink your accounts or the + Add work email to add a new work email
Note for travel admins at companies: If you're the only travel admin for your company's account, we recommend you add another travel admin before unlinking your accounts."
magazine_manage,"You can opt out of this benefit at any time. To opt out, or manage your subscription, log in online at Airbnb Magazine’s customer service page. Use the account number found on your mailing label to log in to your magazine subscription account. If you don’t have your account number, you can also log in using the name and address that you use with your Airbnb listing.

Once you’re logged in, you can cancel your subscription or update your mailing address. If you’re a host with multiple listings, and you’re receiving more magazines than you’d like, you can just cancel the subscriptions you don’t want to receive–each subscription has a unique account number.

You can also contact Airbnb Magazine’s customer service via email at subscriptions@airbnbmag.com. Please include your account number or the full name and address of the subscription you’d like to change in your message.

If you’re a US host and you aren’t receiving the magazine, confirm that your listing address is correct. If you recently became a host, it may take up to 6-8 weeks to receive your first issue. Also allow up to 6-8 weeks for any updates to your subscription."
magazine_idea,"At this time, we don’t advertise specific Airbnb listings or experiences in the magazine.

If you have a great story about an Airbnb home or experience that you’d like us to consider for an article, you can submit your idea to stories@airbnbmag.com.

Due to the high volume of messages we receive, we aren’t able to respond to everyone, but we’ll be in touch with you if we’re interested in featuring your story in the magazine."
superhost_how,"If you’re a Superhost and want to share your experience with new Hosts, then you could become a Superhost Ambassador through the Ask a Superhost Program.

The benefits of being a Superhost Ambassador include:

Connecting with new Hosts and mentoring them as they bring their first Airbnb listing live
Rewards for each eligible new listing you help bring onto Airbnb 
Access to exclusive features, resources, and insights
To be eligible for the program, you must be a Superhost and your account must be in good standing. To apply to become an Ambassador, visit https://www.airbnb.com/ambassadors

Every three months, we check to make sure you continue to meet the following criteria so you can stay in the program:

You’ve maintained Superhost status
Your account is still in good standing
Superhost Ambassadors who don’t meet the quarterly criteria are welcome to apply to rejoin the program at a later date."
superhost_refer,"To refer potential Hosts, you can go to your Ambassador dashboard, copy your unique referral link, and share it through your preferred channels: messages, emails, social media, and more. Potential Hosts who use your referral link will land on a customized page with your name and profile picture, where they can create a new listing. Please remember that you’ll only receive an award if the new Host you refer follows your unique invitation link and creates a listing in the same session.

You can refer anyone who's new to hosting on Airbnb, even if they already have an Airbnb account. If a new Host previously received a referral invitation from someone else, or uses API-connected software, then you won't be eligible to receive a reward. (Rewards are also not available for referring potential Hosts who live in mainland China.)"
superhost_benefit,"The amount you earn from referring and mentoring new Hosts depends on a number of factors, including their listing location and type. As a result, you may receive a different payout for each qualifying referral or each Host you help through the Ask a Superhost program. If your new Host makes any changes to their listing location and/or type during the process, this may affect the way your payout amount is calculated. To view your anticipated cash award, visit your Ambassador Dashboard.

You get paid when a new Host you referred, or mentored through the Ask a Superhost program, completes their first qualifying reservation. The reservation must have a total value of at least $50 USD or the local equivalent (before taxes and fees) and must be completed no later than 200 days after you referred them. This doesn’t mean the nightly rate for the new listing has to be more than $50 USD, but it does mean the total value of the reservation (including all nights) must exceed $50 USD.

Qualifying reservations must be legitimate bookings—fake reservations, reservations made by family or friends, agreements to share referral awards, or other kick-back schemes all violate the rules of the program. The Host must also be new to hosting on the platform, which means that the property is being listed by that person for the first time and that they haven't listed any other properties on Airbnb before.

Payouts typically happen about 14 days after the guest checks out from the qualifying reservation. For example, if a qualifying reservation’s checkout date is January 10, the payment will typically be sent around January 24."
verify_identity,"Hosts may ask their guests to provide a government ID in order to book their place or experience. And sometimes we’ll ask for an ID to help us check that someone is who they say they are. Whatever the reason, your ID will never be shared with anyone else who uses Airbnb.

When you’re asked to confirm your identity, you’ll need to add either your legal name and address, or submit a photo of your government ID. This could be a driver’s license, passport, identity card, or visa. If you need to come back and finish confirming your identity later, that’s fine, you can pick up where you left off.

Sometimes, we’ll ask you to take a new photo of yourself. This is different from your profile photo, which you may also be asked to provide.

Please be aware that completing this process isn’t an endorsement of any Host or guest, a guarantee of someone’s identity, or an assurance that interacting with them will be safe. Always use your own best judgment, and follow our safety tips for?guests?and?Hosts.

In some cases, you may not need to add a government ID. We’ll confirm you’re really you when you add your legal name and address (this should match where you get banking documents or utility bills). We’ll match this information with secure third-party databases.

We never share your ID with anyone else who uses Airbnb. We do not provide Hosts with the photo of your ID, the photo you take of yourself as part of ID verification, or your address.

However, we do share:

The first name on your ID
Whether you’re over or under 25 years old
Whether your ID has been successfully added
Your profile photo and profile name"
ID_checked,"Your security a top priority. We want you to be confident that people on Airbnb are who they say they are. One way we do that is by checking for a government ID. This could be a driver’s license, passport, identity card, or visa.

Some Hosts require government ID in order for guests to book their stay or experience. Your ID will never be shared with anyone else who uses Airbnb."
ID_submit,"By providing your identification info, you help build trust in the Airbnb community.

When you’re asked to confirm your identity, you’ll need to add either your legal name and address, or a photo of a government ID (driver’s license, passport, or national identity card).?

If you need to come back and finish confirming your identity later, go to identity verification to continue where you left off.

Having trouble? Try these:
Check your messages:?You may have been sent additional information via text, email, or phone. Do you think you may have missed an email? Learn why.
Grant camera permission:?The Airbnb app or your browser may need permission to access your camera. Still not working? Try refreshing the app or page.
Use high-quality photos: Take photos in a well-lit room, checking that your face is clear and not obscured, and fit information within the provided white lines. Using “auto” mode will allow the app to automatically take high quality photos, although you can always switch back to take photos manually. Religious head coverings are welcome, but please make sure that we can see your eyes, nose, and mouth.
Submit photos of an original (not photocopied) and undamaged ID: If the ID has two sides, like a driver’s license or national ID card, submit photos of the front and back.
For residents of Singapore, Hong Kong, the Netherlands, Japan, and Korea: Be sure the image of your ID doesn’t show your identification or registration number. If you're uploading a Korean national ID card or driving license, please allow only the first 6 digits to remain visible (which contain your date of birth)."
verify_number,"Go to Account > Personal info
Next to Phone number, click Edit then Add a phone number
Select your country, (the country code will be added automatically)
Enter your area code and phone number
Click Verify and we'll send you a 4-digit code via text message (SMS)
Enter your 4-digit code
After verifying your phone number, you can manage text message notifications by going to Account and choosing Notifications. Standard message and data rates may apply for any calls or messages sent or received. "
verify_cn,"For all Hosts and guests in China, we provide a localized ID verification process pursuant to applicable laws and regulations:

You provide your government ID number online
We match it with a third-party database through facial recognition technology
This also helps to reduce online fraud, build trust, and make the Airbnb community safer as a whole."
real_fake_airbnb,"If you receive an email or are directed to a website that looks like Airbnb but asks for confidential information, be cautious. When in doubt, always start at the Airbnb home page. Type https://www.airbnb.com into your browser and go from there.

A real link to Airbnb will begin with https://www.airbnb.com or a country-specific URL like https://es.airbnb.com, https://it.airbnb.com, https://www.airbnb.com.at, or https://www.airbnb.co.uk. If you click a link that takes you to a page that looks like Airbnb but doesn’t start with this address, it’s a fraudulent page and you should close it.

Fraudulent emails often come from domains that may appear similar, such as @bnb.com or @reservation-airbnb.com. But legitimate emails from Airbnb will only come from the following domains:

@airbnb.com
@airbnbaction.com
@airbnblove.com
@airbnbmail.com
@support-email.airbnb.com
@supportmessaging.airbnb.com
@airbnb.zendesk.com
@e.airbnb.com
@express.medallia.com
@ext.airbnb.com
@guest.airbnb.com
@host.airbnb.com
@noreply@qemailserver.com
@outreach.airbnb.com
@research.airbnb.com
If it's not sent from one of these addresses, it’s not from Airbnb.


If you believe you've encountered a web page designed to look like Airbnb, let us know by reporting the website’s URL at https://www.airbnb.com/report-phishing. This page is only for reporting suspicious websites—it doesn’t create an Airbnb help request or send you a confirmation. If you interacted with a fraudulent site or are concerned about the security of your account, contact us instead."
login_review,"Curious about your past logins?
Go to Account and select Login & security. Under Device history, you’ll find a list of logins to your Airbnb account, including:

What browser or device
What time
Where it was accessed from"
twostep_authentication,"First, go to Account settings > Personal info on a web or mobile browser and add your phone number if you haven’t already. Then:

Go to Account settings > Login & Security or Personal info
From the Set up 2-step authentication banner at the top of either page, click or tap Set up now
Choose how you’d like to receive your one-time passcode—via text (SMS) or a phone call—and enter it when prompted
Create a personal identification number (PIN)
Add security questions that only you can answer
To edit your PIN or security questions, click the Edit link."
twostep_authentication_troubleshoot,"Your PIN and security questions
Make sure you have a phone number on your account that can receive the verification code—if not, first follow the steps above to update your phone
Click Edit PIN from the Login & security page of your account settings
If you can’t remember your PIN, you may answer security questions instead by clicking the Forgot PIN? link from the Enter your PIN screen
If you can’t remember either your PIN or security questions, you’ll need to click the Need Help link from the 2-step authentication process while attempting to update your PIN
Be ready to update your PIN as soon as you hear back from us, which will be within 12-24 hours"
unauthorized_access,"Think your account has been accessed without your permission? Let’s get to the bottom of it right now. Go to airbnb.com/review_your_account and follow the instructions.

You may be asked to:

Change your Airbnb password
Review when you last logged into your account and confirm you recognize the devices and locations that logged in
Check that your contact info, profile photos, listings, and payout methods haven’t been changed by someone else
Confirm that any reservations in your account were made by you
If anything doesn’t seem right, we’ll help you understand what changes were made and how to undo them. "
airbnblove_&open,"Sometimes we share a little AirbnbLove with Hosts and guests in the form of a unique, custom-designed gift—a little something to thank you or celebrate a special moment.   

You may get an email from &Open, our partners in delight, asking for your address or the best time to receive your gift. We want to make sure you get your special treat.   

The only time &Open will ask for your card details is when we’re sending you a cash gift. Cash gifts are sent by &Open through a payment service Hyperwallet, a subsidiary of PayPal. All cash gifts should be received on your card or in your bank account within 1–2 working days of being sent."
medallia,"We love to learn, improve, and grow—and we can’t do that without hearing from our community.  

That’s why you may get an email from Medallia on behalf of Airbnb seeking feedback about your experiences with us. We really appreciate when you’re able to take a few minutes to let us know how we can make your Airbnb experience amazing. 

Don’t want to get this kind of email? No problem. Just click unsubscribe. We won’t take it personally!"
stay_review,"Reviews are a great way for Hosts and guests to give each other feedback. They also help our community understand what to expect when making plans. Here’s how reviews work:

Once checkout is complete, we’ll ask you to write a review and provide star ratings for your recent trip or your guest
You have to submit your review within 14 days from the time of checkout—during that period, you may edit it until the other party submits their review
Reviews are only posted after a) both parties have completed theirs, or b) the 14-day period has ended—whichever comes first
You can also leave private feedback, which will only be shared with your Host or guest once the reviews are posted"
experience_review,"After an experience ends, guests have 30 days to leave a public review, with the option to share private feedback for the Host.

Keep in mind, guests can still write reviews even if they’re late, they leave early, or they didn’t attend because they couldn’t find the meeting point."
review_write,"Requirements:

1,000-word limit
Must follow our Review Policy
It’s important to note that you have to submit your review within 14 days from the time of checkout—after that, you can’t edit it.

The best reviews are helpful ones. Think about what you’d want to know before booking a stay or welcoming someone into your place. Highlight things like:

Your interactions with your guest, Host, and their associates—were they pleasant and respectful?
Anything that made the stay special, like cleanliness, personal touches, convenience, amazing coffee
Practical info: Was the Host helpful and available? Were you thrilled with the location? Was the listing accurate?
You’ll also have the option to leave private feedback, which will be shared when reviews are posted. Get more detail on how reviews work for stays.

If you want, you can leave private feedback to the Host or guest, which will be shared with just them when reviews are posted.

You can also leave a public response to a review that someone has left for you within 30 days of its posting. While you can’t remove their review, you can report it if you think it violates our Review Policy."
review_edit,"Go to Profile > Reviews
Select Reviews by you
Go to the review you’d like to edit"
review_remove,"Once a review you’ve written has been published, you can contact us to request for it to be removed. 

Did someone else write the review? Just be aware that we will only take action if it violates our Review Policy. Please note that someone who wrote a review always has the right to request that it be removed."
review_respond,"Go to Profile > Reviews
Click Reviews by you
Go to the review you’d like to respond to and click Leave a Response
Your response will be posted immediately, and you can’t edit it after that—so take your time and really think about what you want to say."
review_cancelled,"If the host cancels a stay before the day of check-in, you won’t have the option to leave a review. Instead, an automatic review will be added to their listing’s profile to indicate that they canceled the reservation. These reviews are one of the penalties for host cancellations and can’t be removed.

If the host cancels a stay on or after the day of check-in (12:00 AM in the listing’s timezone), you will have the option to leave a review. If you choose to leave a review, be sure to follow our Review Policy and only rate and comment on relevant experiences which you can personally speak to. For example, you may have valuable feedback about poor communication, an issue at check-in, or difficulty getting to a listing. However, if you didn’t complete check-in, you may not have relevant feedback about the location, amenities, or value."
review_host_notorder,"When someone browses your listing, reviews are ordered based on several factors that are relevant or helpful for guests, including things like:

How recent the review is
The language of the review
The country where the reviewer lives
The length of the review
For example, if a French traveler browses your listing, recent reviews written in French or by French guests will be shown first. This helps guests read reviews that are relevant to them so they can decide if your listing is a good fit.

However, even though a newer review might not show at the top of your listing page, all the reviews are still available for potential guests."
review_host_cancel,"If you cancel a reservation as a host, an automated review will be posted to your profile. These reviews are one of the host cancellation penalties and can't be removed."
safety_unsafe,"If there’s an emergency, or if your personal safety is threatened while traveling, contact local police or emergency services immediately. You can also:

Contact Airbnb to report the issue; we’re here 24/7. Read more about how to contact us directly in our Help Center.
Read our safety tips before you start your trip to help you travel with confidence"
safety_listing,"Describe the property and its surroundings:

Pool/hot tub: Direct access to a swimming pool or hot tub protected by a gate or lock
Body of water: Direct, unrestricted access to an ocean, pond, creek, etc. on or near the property
Climbing or play structure: Direct, unrestricted access to a playset, swing, slide, ropes, etc.
Unprotected heights: Access to an area or structure higher than 1.4 meters/4.6 feet that doesn’t have a rail or other protection
Potentially dangerous animals: Guests will be near potentially dangerous animals (horses, mountain lions, dogs that may growl or bite) that could cause harm due to their behavior or size"
safety_location,"You're pretty excited to make a reservation for a place to stay, but now you’re having second thoughts about the location.

First step, read everything the Host has posted in their listing description, such as the amenities, house rules, and guidebook, if they have one.

Still concerned??Contact your Host to learn more about the neighborhood. Top tip: check out the Host’s cancellation policy before booking.

If current events or political strife create an unsafe situation, you may be eligible for a full refund if you cancel due to extenuating circumstances."
experience_injury,"Your safety is a top priority. If you’re injured or require medical attention during an Experience, get yourself to a safe place and contact local emergency services immediately. 

Once you’re safe and your immediate concerns have been addressed, report the incident to us. The fastest way is to use your Airbnb app, tap your Profile and select Get help, then tap Contact us under your trip."
experience_injury_host,"The safety of our community is a top priority—and we know that, as an Experience Host, it’s on your mind too. If someone is injured or requires medical attention during an experience, get everyone to a safe place and contact local emergency services immediately.

Once immediate needs are addressed, contact us to report the incident and please let us know if we can help."
host_requirement,"To help create comfortable, reliable stays for guests, we ask all Hosts to meet these requirements for each of their listings:

Be responsive: Keep your response rate high by replying to inquiries and trip requests within 24 hours
Accept trip requests: Make guests feel welcome by accepting requests whenever you’re available
Avoid canceling on guests: Take cancellations seriously and try to avoid them—they’re a huge inconvenience
Maintain a high overall rating: Guests expect a consistent level of quality, no matter where they book

We strongly encourage you to provide essential amenities in all your places. These are items that guests consider important for a comfortable stay and include toilet paper, towels, linens, pillows, and hand and body soap."
host_calendar_prepare,"Managing your calendar is a big part of hosting—it keeps things convenient for you and your guests.

Sync other calendars and keep everything up to date so you only get trip requests when you’re available
Set your pricing per night
Set trip minimums/maximums
Set when guests can check in and out
Give yourself enough preparation time between reservations
Airbnb can block your calendar if you haven’t provided all the information required for your account, so make sure everything's completed"
host_place_prepare,"Consider self check-in to provide access if you’re not around
Bulk-buy amenities to offer guests—soap, bottled water, or snacks are a good start
Have a few extra sets of sheets and towels on hand so you don't have to wait on laundry
Consider professional cleaning and management services—many Hosts include a cleaning fee to offset the cost"
